model195,1,0.5530684,0.00067234,0.01,1.0517558
model196,1,0.35566714,0.00067234,0.01,1.24774641
model197,1,0.23000912,0.00067234,0.01,1.48326313
model198,1,0.14970661,0.00067234,0.01,1.76739431
model199,1,0.09815912,0.00067234,0.01,2.11171967
model200,1,0.06490149,0.00067234,0.01,2.53113012
model201,1,0.04332054,0.00067234,0.01,3.04496191
model202,1,0.02922576,0.00067234,0.01,3.6785805
model203,1,0.0199535,0.00067234,0.01,4.46561336
model204,1,0.01380458,0.00067234,0.01,5.45112675
model205,1,0.00969069,0.00067234,0.01,6.69618694
model206,1,0.00691164,0.00067234,0.01,8.28446819
model207,1,0.00501463,0.00067234,0.01,10.33190899
model208,1,0.00370518,0.00067234,0.01,13.0009414
model209,1,0.00279061,0.00067234,0.01,16.52162701
model210,1,0.00214392,0.00067234,0.01,21.22328929
